Customer Age,Experience,Income,Family Size,Average Credit Card Expenditure,Education Level,Mortgage Loan Amount,Securities Account,Certificate of Deposit Account,Online Banking Usage,CreditCard,Personal_Loan
59,33,53,3,2.5,1,0,0,0,1,0,3
43,18,63,3,0.8,3,0,1,0,0,0,8
39,15,123,2,2.2,1,92,0,0,0,1,12
49,24,13,2,0,1,0,0,0,1,0,0
47,23,12,4,0.2,1,102,0,0,0,1,5
41,17,53,2,2.5,1,102,0,0,1,0,14
57,33,79,1,2.7,2,294,0,0,1,1,2
42,17,89,1,0.1,2,170,0,0,1,0,14
61,36,188,1,9.3,2,0,0,0,0,0,16
56,26,62,3,1.4,3,0,0,0,1,0,1
29,3,123,3,5.6,3,428,0,0,1,0,17
25,-1,40,3,2.4,2,0,0,0,1,0,15
32,8,119,4,5,3,0,0,0,1,0,17
37,12,123,4,3.1,2,253,0,1,1,1,17
31,5,23,1,0.4,2,0,0,0,1,1,12
38,14,62,1,1.5,3,255,0,0,1,0,14
40,14,69,3,2.1,1,106,0,0,1,0,15
61,36,124,2,3.9,1,0,1,0,0,1,3
50,26,52,4,0.1,3,0,0,0,0,0,6
32,7,134,2,3.1,1,0,0,0,0,0,10
62,36,58,1,0.8,2,0,0,0,0,0,7
62,37,45,3,0.5,2,200,0,0,1,1,4
40,15,75,4,1.1,2,0,0,0,1,0,15
59,34,23,4,0.4,2,78,0,0,0,0,6
43,19,123,3,1.3,1,0,0,0,1,0,17
62,37,48,3,2.2,1,0,0,0,0,0,6
48,22,145,1,0.3,1,140,0,0,1,0,2
29,5,31,1,1,3,0,0,0,0,0,8
58,32,38,3,2.2,3,0,0,0,1,0,1
43,18,78,4,1.9,3,0,0,0,0,0,8
39,15,94,2,1.9,1,0,0,0,1,0,14
33,7,84,1,2.9,3,0,0,0,1,0,14
40,15,22,1,0.6,3,0,0,0,1,0,14
28,3,78,4,0.2,1,0,0,0,1,1,13
38,11,75,3,2.33,2,0,0,0,1,0,15
65,40,71,3,2.2,1,0,0,0,0,1,5
35,11,24,1,0.5,3,0,0,0,1,1,12
29,5,112,2,4.33,1,0,0,0,1,1,10
61,35,53,1,2.8,2,167,0,0,1,0,2
46,21,41,1,0.5,3,0,0,0,0,0,7
50,23,25,1,0.5,2,0,0,0,1,0,0
60,33,42,4,2.5,2,194,0,0,1,0,1
54,27,51,3,1,2,113,1,1,1,1,4
43,18,19,2,0.3,2,0,0,0,1,0,0
38,14,90,2,0,1,258,1,1,1,1,13
46,22,89,4,1.4,2,0,0,0,1,0,1
64,39,22,3,0.5,1,0,1,1,1,1,4
24,0,119,1,1.5,1,0,0,0,1,0,11
39,13,93,4,3.6,3,0,0,0,1,0,17
34,8,18,4,0.3,1,0,0,0,0,0,9
65,40,32,1,1.1,3,120,0,0,1,0,0
38,14,182,3,2.6,3,0,0,1,1,1,17
62,36,19,2,0.2,3,0,0,0,1,1,5
59,35,85,1,3.4,3,0,0,1,0,1,16
49,25,90,4,1.4,2,0,1,0,1,0,1
57,32,59,2,3.7,1,134,0,0,1,0,2
64,38,84,1,2,1,0,0,0,0,0,3
47,22,95,2,3.9,2,0,0,0,0,0,17
30,6,13,3,0.9,3,0,0,0,1,0,15
42,18,88,4,0.8,1,0,0,0,1,1,13
53,28,34,2,0.6,3,0,0,0,1,1,5
50,24,11,4,0.6,3,0,0,0,0,1,5
62,38,80,4,1.7,2,0,0,0,0,0,6
34,10,41,1,1.33,1,0,0,0,0,1,12
47,21,90,2,0.8,3,0,0,0,0,0,7
62,37,93,3,3,3,0,0,1,1,1,16
61,35,81,4,1.9,2,0,0,0,0,0,6
59,34,60,2,2.8,1,0,0,0,1,0,3
47,21,39,3,0.6,2,0,0,0,1,1,4
65,39,22,3,0.7,2,0,0,0,0,0,6
56,32,32,2,0.8,1,79,1,0,1,0,0
56,32,28,1,1.2,3,0,0,0,1,0,0
31,7,35,2,1,2,0,0,0,0,1,12
61,31,154,3,7.5,3,351,0,1,1,1,16
42,18,189,2,7.6,1,0,0,0,1,0,10
44,19,40,4,1.9,3,84,0,0,0,0,8
47,21,88,2,1.7,2,0,0,0,1,0,0
30,6,124,2,0.6,1,0,0,0,1,0,14
62,38,23,2,0.3,3,0,0,0,0,0,7
56,32,23,4,0.7,1,0,0,0,1,1,4
25,-1,139,2,2,1,0,0,0,0,1,12
53,28,173,4,2.7,1,427,0,0,1,0,16
26,0,42,4,1.3,3,153,0,0,1,0,15
59,35,161,1,2.9,1,160,0,0,0,1,2
62,36,28,3,0.7,2,0,0,0,1,0,1
58,32,191,4,5.2,3,194,0,0,0,1,16
40,14,42,2,0.3,1,106,0,0,0,1,12
35,5,81,4,4,3,0,0,0,1,0,15
51,25,175,3,0.7,1,312,0,0,0,0,16
41,15,82,3,0.1,1,0,0,0,1,0,15
51,27,53,1,1.8,3,0,0,0,0,1,5
27,1,142,3,5.5,1,0,0,0,0,0,17
46,21,42,4,1.9,3,0,0,0,1,0,1
46,20,64,4,2.9,1,189,0,0,0,0,9
31,5,90,2,1.3,1,0,1,0,1,0,14
58,32,44,1,0.8,2,0,0,0,0,0,7
42,18,29,1,0.3,3,0,0,0,1,0,0
59,35,93,2,1.6,1,0,0,0,0,1,5
54,24,69,3,1.4,3,132,0,0,1,0,1
35,11,82,2,1.7,2,0,0,0,1,1,12
34,9,180,2,6.5,3,0,0,1,1,0,17
46,21,13,2,0.7,3,0,0,0,1,0,0
52,28,72,1,0,1,178,0,0,0,0,7
55,30,54,3,1.7,1,0,0,0,1,0,1
34,9,104,1,4.6,1,0,0,0,1,1,10
57,32,44,2,1.9,2,157,0,0,0,0,7
45,19,40,1,0.2,1,0,1,1,1,1,4
29,3,190,2,4.5,1,246,0,0,1,1,11
49,23,64,4,2.6,1,0,0,0,1,1,4
36,11,9,2,0.3,2,99,1,0,0,0,9
57,31,38,4,0.7,2,0,0,0,1,0,1
25,0,72,3,2.6,3,0,0,0,1,0,15
43,17,82,1,5.2,1,79,0,0,1,0,11
27,2,48,2,1.6,3,119,1,0,1,0,14
54,28,82,4,2.6,3,294,0,0,0,0,6
53,26,14,2,1,2,83,0,0,0,0,7
55,29,162,1,2.9,1,0,0,0,1,1,3
43,19,54,2,1.7,1,0,0,0,1,0,14
35,11,90,2,0,1,0,0,0,0,0,9
59,34,64,4,1.7,1,0,0,0,0,0,6
42,18,65,3,2.1,3,0,0,0,1,1,12
51,25,113,2,6.3,1,0,0,0,0,0,10
57,32,38,2,2.1,3,0,0,0,0,0,7
39,15,65,1,1.5,3,0,0,0,0,0,8
53,27,39,4,1.5,3,0,0,0,1,0,1
31,6,174,2,6.7,1,0,0,0,1,1,10
33,3,59,2,1.75,3,0,0,0,1,0,14
38,14,43,2,1.7,1,0,0,0,1,0,14
47,21,24,2,0.1,3,0,0,0,0,1,5
63,39,50,1,0,2,166,0,0,0,0,7
44,19,68,1,3.7,3,0,0,0,1,0,14
61,37,61,3,2,3,0,0,0,1,0,1
52,28,21,4,0.5,2,0,0,0,1,0,1
59,34,21,2,0.5,2,0,0,0,1,0,0
56,32,31,4,1.3,1,0,0,0,0,0,6
58,33,70,4,0.7,1,0,1,0,0,0,6
30,6,25,3,1,2,135,0,0,0,1,12
42,17,78,1,1,3,0,0,0,1,0,14
51,27,19,1,0.2,1,0,0,0,0,0,7
60,35,23,1,0.3,3,0,0,0,1,0,0
30,4,40,4,0.8,1,0,0,0,1,0,15
49,23,22,1,0.3,3,0,0,0,0,0,7
26,0,71,4,1.8,2,0,1,0,1,0,15
36,12,58,1,3.6,2,0,0,0,0,0,8
65,40,75,3,2.2,1,0,0,0,1,0,3
27,0,40,1,2,2,110,0,0,0,1,12
60,35,155,1,1.5,3,0,0,0,0,1,16
32,6,83,4,2.2,2,0,0,0,0,0,8
46,20,99,3,1.1,1,0,0,0,0,0,9
60,36,59,1,0,2,0,1,0,0,0,7
28,2,53,3,2.4,2,0,0,0,1,0,15
50,26,11,4,0.2,1,0,1,0,0,0,6
52,28,179,4,4.2,3,0,0,0,0,0,16
29,-1,71,2,1.75,3,0,0,0,0,0,8
30,4,85,4,2.1,3,0,0,0,1,0,15
42,18,49,3,2.1,3,0,1,0,1,0,15
32,6,122,2,1.3,1,0,0,0,1,1,13
40,15,171,2,3.3,1,0,0,0,1,0,10
49,24,138,2,2.2,2,0,0,0,1,0,16
53,23,8,4,0.4,3,0,1,0,1,0,1
42,17,59,4,0.4,1,0,0,0,1,0,15
38,14,49,3,2.8,1,0,0,0,0,0,9
60,34,92,2,2,1,0,0,0,0,0,3
27,3,75,4,0,1,0,0,0,0,0,9
61,35,60,1,2.8,2,0,0,0,1,1,5
27,2,41,2,1.7,2,0,0,0,1,0,14
45,21,40,3,0.6,2,0,0,0,1,1,4
41,16,81,2,0.4,1,146,0,0,1,1,13
44,20,52,1,0.8,3,196,0,0,0,1,5
38,14,25,4,1,1,0,0,0,0,0,9
39,15,139,1,3.4,1,353,0,0,1,0,11
48,22,54,1,1.2,2,0,0,0,0,0,7
47,22,81,1,2.9,1,0,0,0,0,1,12
64,39,73,3,2.2,1,0,1,0,0,1,4
27,0,30,4,1,3,0,0,0,1,1,12
66,41,59,3,2.4,1,0,0,0,0,0,6
43,17,21,3,1.5,1,0,0,0,0,0,9
34,9,65,3,0.7,2,104,0,0,1,0,15
28,2,41,3,1.1,2,161,0,0,1,0,15
52,28,52,4,0.1,3,121,0,0,0,0,6
45,20,84,4,1.1,2,180,0,0,1,0,15
24,-2,135,2,7.2,1,0,0,0,1,0,10
39,14,18,4,0.2,3,0,1,0,0,0,8
40,16,34,1,0.7,1,0,0,0,1,1,13
30,5,85,4,1.8,3,0,0,0,1,0,15
49,23,23,1,1.4,3,0,0,0,0,0,7
53,27,65,4,2.8,2,0,0,0,0,1,5
56,30,195,1,2.9,1,0,0,0,0,0,3
50,24,40,4,2.6,1,89,0,0,1,0,1
53,29,141,2,0.2,3,0,0,0,0,0,16
60,34,95,2,0.7,2,322,0,0,1,1,4
58,33,23,3,1.3,2,131,0,0,0,0,6
43,19,82,2,1.8,2,0,0,0,1,1,12
46,21,53,4,1.9,3,0,0,0,0,0,6
29,3,10,4,0.4,1,87,0,0,1,1,13
56,30,75,1,1.9,2,125,0,0,1,0,2
48,23,23,4,0.4,2,122,0,0,0,0,6
61,36,133,1,2.6,1,0,0,0,1,0,3
41,17,129,1,3.4,1,0,0,0,0,1,10
35,11,85,4,0.1,2,131,0,0,0,0,8
48,23,168,2,2.8,1,308,0,0,1,0,11
43,19,83,4,2,3,0,0,0,1,0,15
37,12,52,2,1.1,2,0,0,0,1,0,14
47,22,114,1,0.6,1,0,1,1,1,1,4
29,3,81,1,2.9,3,0,0,0,0,0,8
63,38,32,1,1.5,2,0,0,0,0,0,7
43,19,63,3,2.1,3,0,0,0,0,0,8
57,32,70,3,1.6,3,0,0,0,0,0,6
55,31,20,2,0.3,1,0,0,0,1,0,0
47,23,138,2,3.3,1,0,0,0,1,1,10
58,34,63,4,1.6,2,0,0,0,0,0,6
53,28,85,1,1.3,3,118,0,0,1,0,0
59,35,180,2,6.5,2,0,1,1,1,1,16
46,22,80,4,2,3,0,0,0,1,0,1
41,15,53,1,0.7,3,0,0,0,1,0,14
46,20,72,2,1.7,2,75,0,0,1,0,0
44,18,123,3,5.9,1,0,0,1,1,1,17
44,18,91,2,0.8,3,0,0,0,1,0,14
50,26,148,2,6.8,1,0,0,0,1,0,10
51,25,163,2,1.3,3,0,0,0,1,0,16
55,30,28,4,0.1,3,149,0,0,1,1,4
37,12,193,1,8.6,1,0,0,0,0,0,10
34,10,22,3,0.9,3,0,0,0,1,0,15
59,34,74,4,0.7,1,0,0,0,1,1,4
45,20,70,4,1.9,3,0,0,0,1,1,4
30,4,11,1,0.1,2,0,0,0,1,1,12
32,8,61,3,2.6,2,0,0,0,0,0,8
61,37,41,1,0.8,1,0,0,0,1,1,5
54,28,108,4,1.9,2,0,0,0,1,0,16
35,10,23,4,1.1,3,0,0,0,0,1,12
63,38,135,2,3.8,3,183,0,0,0,0,16
66,40,30,2,0.7,3,86,0,0,0,0,7
48,24,144,4,3.5,2,0,0,0,0,0,16
60,34,139,4,0.4,1,0,0,0,1,0,16
41,17,143,2,2.7,3,209,0,0,1,0,17
31,7,44,1,1.2,1,0,0,0,1,1,13
58,31,49,4,2.5,2,0,0,0,1,0,1
67,42,75,4,0.1,2,182,0,0,1,0,1
35,9,43,2,0.3,1,0,0,0,1,0,14
40,14,59,3,0.5,3,0,0,0,1,0,15
42,17,154,3,4.9,1,0,0,1,1,1,17
44,18,75,1,0.7,3,0,0,0,0,1,12
47,23,75,1,2.6,2,0,0,0,0,1,5
59,35,88,2,1.6,1,278,0,0,0,0,2
29,3,91,1,3.4,3,0,0,0,0,0,17
36,6,11,1,0.67,3,0,1,1,1,1,13
47,22,22,1,0.4,3,0,0,0,1,0,0
55,29,49,2,0.8,3,220,0,0,0,1,5
41,17,140,1,3.5,1,342,0,0,0,0,11
51,25,99,2,2.4,2,0,0,0,0,0,7
26,2,82,2,2.5,1,199,0,0,0,0,9
33,9,10,4,1,1,81,0,0,0,1,12
30,5,109,4,2.2,2,103,0,0,0,1,12
30,4,45,4,1.3,3,0,0,0,0,0,8
45,19,93,2,1.7,2,0,0,0,0,0,9
40,16,89,3,3.9,2,216,1,1,1,0,17
42,15,39,3,1,2,132,0,0,0,0,8
50,26,21,1,0.2,1,89,0,0,1,0,0
62,37,31,3,0.2,1,0,0,0,1,0,1
63,37,31,1,0.5,3,0,0,0,1,0,0
43,19,52,4,2.2,2,0,0,0,0,0,8
49,25,13,1,0.9,3,0,0,0,1,0,0
51,25,21,2,0.4,3,76,1,0,1,0,0
61,36,50,4,1.7,1,189,0,0,1,0,1
43,19,81,4,0.2,3,0,0,0,0,1,5
43,19,74,4,1.9,1,0,0,0,0,1,12
61,36,89,3,0.5,1,0,0,0,1,0,3
35,9,82,3,0.9,2,0,0,0,1,0,15
59,33,88,4,1.9,2,0,0,0,0,0,6
40,16,61,3,2.1,3,0,0,0,0,0,8
61,36,139,2,3.9,1,0,0,0,0,0,3
48,23,29,1,1.3,2,0,0,0,0,0,7
37,11,51,3,2.1,1,0,0,0,1,1,13
56,32,58,1,1.8,3,241,0,0,1,0,0
35,9,21,2,1.4,3,125,0,0,1,0,14
35,8,43,2,1.67,2,0,0,0,0,0,8
40,16,104,2,1.8,2,0,0,0,0,0,9
50,23,9,1,0.5,2,98,0,0,1,0,0
49,25,39,3,1.9,2,0,0,0,0,0,6
46,22,89,1,2.7,1,0,1,1,1,1,13
64,40,21,2,0.3,3,0,0,0,0,0,7
60,35,173,3,3.1,3,0,0,0,1,0,16
45,21,29,1,0.3,3,105,0,0,1,1,5
52,27,43,4,0.2,2,0,0,0,0,1,5
58,34,30,3,0.4,2,0,0,0,0,0,6
54,30,39,4,0.1,3,0,1,0,1,0,1
48,22,83,2,0.4,3,248,0,0,1,0,0
51,25,58,3,0.7,2,223,0,0,0,0,6
53,26,8,1,0.5,2,0,0,0,0,1,5
57,27,39,3,1,3,0,1,0,0,1,4
43,18,204,2,8.8,1,0,0,0,1,0,10
37,13,45,1,1.8,1,0,0,0,0,0,9
32,7,111,1,3.8,1,0,1,0,0,0,11
34,10,83,2,2,2,148,0,0,0,0,8
54,24,83,1,3,3,0,0,0,0,0,7
62,36,115,2,2.8,1,202,0,0,1,1,2
56,32,60,1,1.8,3,227,0,0,1,0,0
39,15,53,1,1.8,1,0,0,0,0,0,9
32,7,134,2,3.3,1,0,0,0,1,0,10
50,24,91,1,0.8,3,0,0,0,1,0,0
27,1,91,2,0.2,1,0,0,0,1,0,14
37,12,128,2,3.9,1,0,0,0,1,1,10
60,34,78,3,4.4,1,0,1,0,0,0,3
43,19,161,2,7.6,1,464,0,0,1,0,11
62,36,60,3,2.2,3,0,0,0,1,0,1
39,14,161,1,4.1,1,509,1,0,0,0,11
34,9,40,4,2,2,0,0,0,1,1,12
46,21,68,1,0.2,2,0,0,0,1,0,0
46,22,74,3,0.7,1,0,0,0,1,0,1
51,26,55,3,2,2,93,0,0,1,0,1
44,20,145,1,3.5,1,0,0,0,0,1,10
60,35,24,1,1.5,2,0,0,0,0,0,7
65,39,10,1,0.8,2,0,0,0,1,0,0
58,33,138,2,3.9,1,0,1,0,1,0,3
37,12,63,4,2.1,3,0,0,0,1,0,15
52,28,54,4,0.1,3,0,0,0,0,1,5
42,16,62,3,0.9,3,0,0,0,1,0,15
54,29,81,1,0.1,3,0,0,0,0,0,7
54,28,61,3,3,2,0,0,0,1,1,5
51,27,68,1,1.6,3,0,0,0,1,0,0
59,35,78,2,2.8,1,0,0,0,1,0,3
41,17,165,2,7.6,1,157,0,0,0,0,11
43,17,48,3,2.2,2,0,0,0,0,1,12
52,26,155,3,7.2,2,0,0,0,1,0,16
52,26,158,2,3.7,3,251,0,0,0,1,16
57,31,52,1,1.4,1,0,0,0,1,0,3
53,28,18,4,0.8,1,0,0,0,0,0,6
58,33,42,4,1.7,1,0,0,0,0,0,6
59,33,18,2,0.2,3,0,0,0,0,0,7
57,31,40,2,0.3,1,0,1,1,1,1,4
27,2,44,4,0.6,2,0,1,1,1,0,13
42,16,11,1,0.2,1,87,0,0,0,1,12
52,26,194,2,5.7,2,0,0,0,1,0,16
49,23,108,2,2.4,2,0,0,0,1,0,3
47,23,12,4,0.5,2,0,0,0,0,0,6
45,19,19,3,1.5,1,94,0,0,1,1,4
25,1,150,1,6.33,1,0,0,0,0,0,10
47,22,89,4,1.9,3,0,0,0,1,0,1
44,19,83,2,3.8,3,0,1,0,0,1,12
30,3,79,4,2,2,0,0,0,1,0,15
63,38,102,4,3.4,2,0,0,0,0,0,6
50,24,155,1,7.3,1,0,0,0,1,1,10
40,16,138,1,3.5,1,0,0,0,1,0,10
56,31,51,3,1.7,1,0,0,0,1,1,4
39,15,80,2,1.8,2,86,0,0,1,1,12
42,18,135,2,3.3,1,0,1,1,1,1,13
28,1,34,4,1.5,2,162,0,0,0,1,12
26,0,195,3,6.33,3,0,1,1,1,0,17
58,32,62,3,2.2,3,217,0,1,1,1,4
38,13,173,2,3.3,1,243,0,0,0,0,11
23,-3,149,2,7.2,1,0,0,0,1,0,10
53,29,20,1,0.2,1,131,0,0,1,1,5
54,28,42,4,2.5,1,0,0,0,1,1,4
42,17,28,1,0.6,3,0,0,0,0,1,5
54,28,95,1,1.9,2,0,0,0,1,0,3
66,42,95,2,0,3,0,0,0,1,0,0
46,21,34,1,0.1,1,124,0,0,1,0,0
63,37,191,2,4.3,3,205,0,0,0,0,16
63,38,41,2,1.5,1,173,0,0,1,1,4
58,34,150,1,7.4,1,481,0,0,1,0,2
65,41,91,2,0,3,146,0,0,0,0,7
35,9,84,4,2.2,2,0,0,0,1,0,15
33,9,73,4,3.4,1,140,0,0,1,0,15
43,19,122,1,0.3,1,0,0,0,1,0,14
30,5,73,1,2.6,2,133,0,0,1,0,14
61,37,20,2,0.3,3,0,0,0,1,0,0
49,24,130,4,1.1,1,281,0,1,1,0,16
52,27,85,3,3.4,3,0,0,0,0,0,16
45,21,134,2,3.3,1,0,0,0,1,1,10
64,39,98,3,1.8,2,80,0,0,1,0,2
26,1,54,2,1.6,3,0,1,0,0,0,8
35,11,41,3,2,1,0,0,0,1,0,15
45,19,128,4,6,3,0,0,0,1,0,17
44,20,132,3,2.6,1,308,0,0,0,0,17
34,8,188,1,2.9,3,0,0,0,1,0,17
65,41,170,4,6.1,2,0,0,1,1,1,16
32,8,14,3,0.9,3,111,0,0,0,0,8
41,15,93,1,2.8,3,0,0,0,1,0,14
52,28,79,1,2.7,2,0,0,0,1,1,5
35,9,79,4,2.2,2,0,0,0,0,0,8
51,26,62,4,1.8,3,119,0,0,1,0,1
30,6,95,2,0.2,1,0,1,0,1,0,14
58,33,60,4,1.3,3,0,0,0,1,0,1
49,23,75,1,1.5,2,0,0,0,0,1,5
63,38,85,4,0.1,2,0,0,0,0,1,5
40,15,143,1,4.1,1,0,0,0,1,0,10
27,0,34,1,2,2,112,0,0,0,1,12
38,14,44,2,1.7,1,0,0,0,0,0,9
52,28,31,4,0.9,2,151,1,0,1,0,1
49,24,13,4,0.8,1,111,0,0,1,0,1
59,35,52,4,1.5,1,0,0,0,1,1,4
32,8,42,1,0.2,3,102,0,0,1,0,14
30,4,102,4,2.1,3,139,0,0,0,1,12
64,38,143,2,6.4,3,0,1,1,1,0,16
59,33,10,4,0.7,3,0,0,0,1,0,1
62,37,44,1,1.1,3,0,0,0,0,0,7
61,37,158,2,6,1,306,1,1,1,1,2
53,26,12,2,1,2,0,0,0,0,1,5
51,26,59,1,1.2,1,139,0,0,1,0,2
55,29,92,1,1.9,2,0,0,0,0,0,7
36,10,82,2,2.8,1,0,0,0,0,1,12
44,19,44,4,0,2,0,0,0,0,0,6
26,2,182,2,3.2,2,0,0,0,0,0,17
54,30,121,2,0.4,1,0,0,0,1,0,3
35,11,38,1,1.7,1,0,0,0,0,1,12
34,10,92,2,2.7,1,0,1,1,0,1,13
28,3,53,2,1.6,3,0,0,0,0,0,8
32,7,45,3,2.3,1,83,1,0,1,0,15
38,14,63,1,3.6,2,0,1,0,1,0,11
53,28,181,1,8.1,1,0,0,0,1,0,10
26,1,184,2,4.2,3,577,0,1,1,1,17
45,21,33,3,0.5,1,136,0,1,1,1,4
58,33,22,3,0.2,1,0,0,0,1,0,1
59,33,99,2,2.7,1,0,0,0,0,0,3
45,18,44,3,1,2,193,0,0,0,0,8
64,39,101,4,3.4,2,0,0,0,0,1,5
30,3,32,1,2,2,0,0,0,1,1,12
40,16,59,4,2.67,1,0,0,0,1,0,15
61,36,25,2,0.5,2,0,0,0,1,1,5
40,16,140,3,5.6,1,0,0,0,0,0,17
40,10,29,1,0.75,3,0,0,0,1,0,14
43,19,35,1,0.7,1,0,0,0,0,0,9
39,14,141,4,6.3,1,0,1,1,1,1,17
35,11,75,4,2,3,79,0,0,0,0,8
38,12,58,2,2.8,1,0,0,0,1,0,14
67,43,41,2,1.1,1,0,0,0,0,0,7
55,30,42,2,2,2,196,0,0,0,1,5
28,2,55,3,1.1,2,0,0,0,0,0,8
30,4,18,4,0.3,2,84,0,0,1,0,15
59,35,75,4,2.3,3,0,1,0,0,0,6
26,2,85,2,2.5,1,0,0,0,0,0,9
52,28,43,4,1.1,2,0,0,0,0,0,6
40,15,149,2,3.9,1,319,0,0,1,1,11
31,7,25,2,1,2,0,1,1,1,1,13
50,25,19,4,0.4,2,103,0,0,1,1,4
27,3,18,1,0.4,3,0,0,0,0,0,8
64,39,13,4,0.6,2,0,0,0,1,0,1
34,10,41,1,2.4,2,0,0,0,0,0,8
30,6,139,1,4.3,1,0,0,0,1,0,10
39,15,62,3,2.33,1,131,0,1,1,1,13
34,10,51,3,2,1,130,0,0,0,0,9
40,15,71,3,3,1,272,0,0,1,0,11
33,8,145,1,2.7,3,0,0,0,1,0,17
38,12,45,4,1.2,2,138,0,0,1,0,15
42,17,53,4,1.9,3,0,0,0,1,0,15
37,13,64,1,1.5,3,0,0,0,1,0,14
33,8,39,4,0.8,1,0,0,0,1,0,15
60,34,38,3,2.2,3,0,1,0,0,0,6
28,4,85,3,2.5,1,0,0,0,1,0,15
45,20,61,3,2.7,2,0,0,0,0,1,12
56,32,23,1,1.2,3,127,0,0,1,1,5
53,27,122,1,2.4,1,330,0,0,0,0,2
37,12,72,4,0.7,3,0,0,0,0,0,8
47,21,123,1,7.3,1,0,0,0,0,0,10
58,32,40,1,1.6,1,0,1,1,1,1,4
52,26,62,4,2.8,2,0,0,0,1,0,1
46,22,113,2,3.3,1,0,0,0,0,1,10
52,27,81,4,3.8,2,0,0,0,0,0,6
24,0,59,4,1.6,1,0,0,0,0,0,9
57,31,25,2,0.7,2,103,0,0,0,0,7
66,41,25,4,0.6,2,0,0,0,1,1,4
30,5,14,4,0.5,3,0,0,0,1,0,15
48,23,19,1,0.1,1,0,0,0,1,0,0
63,37,61,1,2.5,3,0,0,0,0,0,7
48,23,21,1,0.1,1,0,0,0,0,0,7
34,10,44,1,1.33,1,0,0,0,1,0,14
60,35,42,3,1.5,1,0,0,0,0,1,5
55,25,52,1,1.4,3,207,1,0,0,0,7
50,24,112,1,0,1,0,0,0,0,0,3
29,5,34,1,0.4,3,0,0,0,0,0,8
61,35,83,2,1.7,3,245,0,0,1,0,2
50,25,24,4,0.4,2,137,0,0,1,0,1
37,13,71,2,1.7,2,0,0,0,1,1,12
64,40,181,2,2.3,2,0,0,1,1,1,16
43,19,75,4,0.2,3,102,0,0,1,0,1
39,14,153,2,3,1,0,0,0,0,0,10
23,-2,75,2,1.8,2,0,0,0,1,1,12
34,10,19,4,0.4,2,0,0,0,0,0,8
29,2,31,4,1.5,2,0,0,0,0,1,12
33,8,178,3,8.5,1,0,1,1,1,0,17
60,35,65,2,1.5,1,220,0,0,0,1,5
49,25,8,1,0.3,1,97,0,0,0,0,7
54,28,92,2,1.1,1,0,0,0,1,0,3
59,34,145,4,1.8,1,198,0,0,1,0,16
42,17,85,1,3.7,3,272,0,0,0,0,8
62,38,149,1,4.7,1,0,0,0,1,0,3
63,38,9,4,0.6,2,100,0,0,1,1,4
57,31,164,2,3.8,3,422,0,1,1,1,16
61,36,40,3,0.5,2,100,1,0,0,0,6
35,10,54,1,2.5,3,0,0,0,0,1,12
26,0,164,2,4,3,301,0,0,1,0,17
33,8,140,1,4.6,1,0,0,0,1,0,10
31,7,18,1,0.4,3,0,0,0,0,0,8
51,27,12,4,1,1,0,1,0,1,0,1
55,29,140,2,2.7,1,0,0,0,1,0,3
38,12,24,2,0.8,3,0,0,0,1,1,12
38,12,60,2,1.8,1,0,0,0,1,0,14
53,27,50,2,0.8,3,0,0,0,1,0,0
62,38,44,1,1.9,2,0,0,0,0,1,5
35,9,51,4,2.2,2,110,0,0,1,0,15
46,21,34,2,1.3,1,116,0,0,0,0,7
60,35,33,2,0.5,2,0,0,0,1,0,0
63,38,63,2,1.5,1,0,0,0,1,0,3
43,18,22,2,0,3,0,0,0,0,0,7
33,7,104,2,3.6,3,0,0,0,0,1,17
43,19,75,3,0.3,3,0,0,0,0,0,7
62,36,75,2,1.7,3,0,0,0,0,0,7
48,23,62,4,3.6,3,83,0,0,0,1,5
38,14,48,1,1.8,1,169,0,0,0,0,9
36,10,73,2,2.8,1,0,0,0,1,1,13
49,25,135,2,1.4,1,82,0,0,1,1,2
61,35,61,3,2.2,3,117,0,0,1,1,5
49,22,78,3,2,2,0,0,0,1,0,1
59,34,40,3,0.9,3,0,0,0,1,0,1
30,6,44,1,0.2,3,0,0,0,0,1,12
44,20,45,2,2.5,1,0,0,0,1,0,14
67,41,18,2,0.4,1,0,0,0,1,0,0
59,35,53,4,2.3,3,174,0,0,1,0,1
37,11,11,3,0.1,2,0,0,0,0,0,8
50,24,38,3,0.6,2,0,0,0,1,0,1
56,31,28,1,1.5,2,0,1,1,1,1,4
29,3,35,2,0.3,1,88,0,1,1,1,13
55,29,81,3,1.7,2,171,0,0,1,0,1
48,22,90,2,0.8,3,205,0,0,0,0,7
32,8,115,1,4,1,0,0,0,0,0,10
47,22,78,1,0.2,2,0,0,0,1,0,0
46,21,30,4,1.9,3,0,0,0,1,0,1
33,7,39,4,0.8,1,0,0,0,1,1,13
39,13,69,3,0.1,1,0,0,0,0,0,9
60,35,29,3,0.2,1,79,0,0,1,1,4
39,15,54,4,2.2,2,0,0,0,0,1,12
34,10,60,3,2.8,1,0,0,1,1,1,13
55,30,99,1,0.1,3,0,0,0,0,0,7
67,42,51,3,2.2,1,0,0,0,1,1,4
40,14,53,3,0.5,3,0,1,1,1,1,13
44,20,111,2,5.3,2,0,0,0,1,0,17
56,30,79,3,0.8,1,302,0,0,0,0,2
50,25,90,1,2.8,2,0,0,0,1,0,3
31,5,18,2,0.3,1,124,0,0,1,1,13
