Customer Age,Experience,Income,Family Size,Average Credit Card Expenditure,Education Level,Mortgage Loan Amount,Securities Account,Certificate of Deposit Account,Online Banking Usage,CreditCard,Personal_Loan
45,21,61,3,0.7,1,0,0,0,0,0,6
59,33,91,4,1.9,2,329,0,0,0,0,6
52,27,28,3,1.7,2,0,0,0,0,0,6
47,23,12,4,0.5,2,0,0,0,0,0,6
48,21,23,3,0.67,2,95,0,0,0,0,6
62,37,15,3,0.1,3,91,0,0,0,0,6
54,30,78,3,1.8,2,0,0,0,0,0,6
55,29,42,4,2.5,1,0,1,0,0,0,6
52,27,61,4,1.8,3,207,0,0,0,0,6
50,26,11,4,0.2,1,0,1,0,0,0,6
52,28,25,4,1,1,0,0,0,0,0,6
49,25,13,4,0.2,1,87,0,0,0,0,6
64,38,22,2,0.2,3,0,1,0,0,0,6
54,28,79,4,2.6,3,0,0,0,0,0,6
55,29,65,3,2.5,1,0,0,0,0,0,6
61,35,49,4,1.7,2,185,0,0,0,0,6
61,35,63,3,2.2,3,0,0,0,0,0,6
50,24,29,4,0.1,1,0,0,0,0,0,6
61,36,59,4,1.7,1,148,0,0,0,0,6
59,34,33,3,0.2,1,0,1,0,0,0,6
57,32,84,3,1.6,3,0,1,0,0,0,6
48,22,80,3,1.1,1,0,0,0,0,0,6
54,28,53,4,2.8,2,0,1,0,0,0,6
61,36,44,4,2.1,1,0,0,0,0,0,6
59,33,88,4,1.9,2,0,0,0,0,0,6
62,37,19,3,0.5,1,89,0,0,0,0,6
50,26,40,4,1.1,2,131,0,0,0,0,6
47,21,49,3,2.2,2,0,1,0,0,0,6
55,29,21,4,0.7,3,0,0,0,0,0,6
46,20,49,3,2.2,2,0,0,0,0,0,6
64,39,24,4,0.6,2,0,0,0,0,0,6
59,35,8,4,0.7,1,91,1,0,0,0,6
62,32,53,4,1.67,3,142,0,0,0,0,6
55,30,32,4,0.1,3,0,1,0,0,0,6
48,23,35,4,0.4,2,118,0,0,0,0,6
56,29,41,4,2.5,2,0,0,0,0,0,6
52,27,81,4,3.8,2,0,0,0,0,0,6
54,28,81,3,0.8,1,0,0,0,0,0,6
46,22,53,2,1.7,1,109,0,0,0,0,7
49,23,22,1,0.3,3,0,0,0,0,0,7
59,29,61,1,1.4,3,0,0,0,0,0,7
61,36,41,2,1.5,1,0,0,0,0,0,7
56,32,11,2,0.3,1,89,0,0,0,0,7
58,32,38,1,2.2,3,0,0,0,0,0,7
50,26,23,1,0.3,1,0,0,0,0,0,7
44,20,68,1,0.8,3,91,0,0,0,0,7
55,30,84,2,0,3,0,0,0,0,0,7
52,27,113,1,0.1,3,0,0,0,0,0,7
48,24,29,1,1,1,0,0,0,0,0,7
57,33,43,1,1.8,3,0,0,0,0,0,7
57,33,45,1,1.8,3,195,0,0,0,0,7
49,25,24,1,0.3,1,0,0,0,0,0,7
45,21,24,1,0.9,3,0,0,0,0,0,7
63,39,50,1,0,2,166,0,0,0,0,7
55,30,85,1,0.1,3,0,0,0,0,0,7
47,22,15,2,0.7,3,0,0,0,0,0,7
49,23,82,2,2.4,2,0,0,0,0,0,7
58,32,28,2,0.3,1,148,0,0,0,0,7
51,25,91,1,0.8,3,0,0,0,0,0,7
58,28,70,1,1.4,3,0,0,0,0,0,7
56,31,61,2,1.9,2,105,0,0,0,0,7
55,29,53,1,1.4,1,0,0,0,0,0,7
49,23,71,1,1.4,3,0,0,0,0,0,7
58,28,73,1,1.4,3,0,1,0,0,0,7
60,35,24,1,0.1,1,0,0,0,0,0,7
54,30,24,1,0.1,2,0,0,0,0,0,7
52,28,55,2,3.2,3,151,0,0,0,0,7
51,26,20,2,0,1,0,0,0,0,0,7
55,30,79,2,0,3,0,0,0,0,0,7
60,34,60,1,2.5,3,103,0,0,0,0,7
45,19,38,2,0.7,1,0,0,0,0,0,7
49,23,81,2,0.8,3,0,0,0,0,0,7
50,23,64,1,2.67,2,0,0,0,0,0,7
55,30,28,1,1.5,2,0,0,0,0,0,7
62,37,44,1,1.1,3,0,0,0,0,0,7
62,36,58,1,0.8,2,0,0,0,0,0,7
62,37,9,1,0.1,1,94,0,0,0,0,7
57,32,38,2,2.1,3,0,0,0,0,0,7
59,33,72,2,0.7,2,226,0,0,0,0,7
54,30,70,1,1.6,3,265,0,0,0,0,7
53,29,12,1,0.3,1,0,0,0,0,0,7
51,25,29,1,0.3,3,140,0,0,0,0,7
48,22,90,2,0.8,3,205,0,0,0,0,7
54,30,58,2,3.2,3,0,0,0,0,0,7
56,26,90,2,4.5,3,0,0,0,0,0,7
46,21,41,1,0.5,3,0,0,0,0,0,7
54,28,49,1,2.2,3,128,0,0,0,0,7
62,32,19,1,1.5,3,0,1,0,0,0,7
51,27,19,1,0.2,1,0,0,0,0,0,7
51,25,19,1,1.4,3,98,0,0,0,0,7
56,30,60,1,2.2,3,0,0,0,0,0,7
61,36,10,1,0.1,1,0,0,0,0,0,7
51,27,10,2,0.2,1,86,0,0,0,0,7
46,21,30,1,1.4,3,112,1,0,0,0,7
58,32,75,2,2.3,3,0,0,0,0,0,7
47,21,22,1,0.2,1,104,0,0,0,0,7
67,43,41,2,1.1,1,0,0,0,0,0,7
57,32,23,2,0.2,3,0,0,0,0,0,7
58,28,95,1,3,3,0,0,0,0,0,7
55,30,39,2,1.9,2,0,0,0,0,0,7
53,27,93,1,0.8,3,313,0,0,0,0,7
42,17,9,2,0,3,0,0,0,0,0,7
63,39,41,2,1.1,1,0,0,0,0,0,7
64,39,38,1,1.1,3,108,0,0,0,0,7
57,32,30,2,2,2,0,0,0,0,0,7
54,24,83,1,3,3,0,0,0,0,0,7
55,29,94,1,0.8,3,221,0,0,0,0,7
44,20,39,2,2.1,3,119,0,0,0,0,7
58,32,40,2,0.3,1,0,0,0,0,0,7
49,23,68,1,1.5,2,0,0,0,0,0,7
50,25,45,2,0.6,3,0,0,0,0,0,7
58,34,19,1,1.2,3,0,0,0,0,0,7
65,39,35,1,0.5,3,0,0,0,0,0,7
57,32,80,2,0,3,0,0,0,0,0,7
48,22,84,2,0.4,3,145,0,0,0,0,7
48,22,54,1,1.2,2,0,0,0,0,0,7
43,18,22,2,0.3,2,0,0,0,0,0,7
64,40,90,2,0,3,134,0,0,0,0,7
59,33,34,2,0.3,1,0,0,0,0,0,7
50,24,32,1,1.4,3,167,0,0,0,0,7
48,23,79,1,0.2,2,0,0,0,0,0,7
46,21,92,1,0.2,2,0,0,0,0,0,7
56,31,64,2,2.3,3,0,0,0,0,0,7
65,40,29,1,1.5,2,0,0,0,0,0,7
49,24,91,1,2.8,2,0,0,0,0,0,7
45,20,94,3,0.5,3,0,0,0,0,0,7
45,20,22,1,0.1,1,0,0,0,0,0,7
53,29,10,2,0.4,1,0,0,0,0,0,7
63,39,24,2,0.3,3,0,0,0,0,0,7
59,33,18,2,0.2,3,0,0,0,0,0,7
57,27,73,1,3,3,0,0,0,0,0,7
65,41,42,1,1.9,2,0,0,0,0,0,7
54,29,23,1,1.5,2,0,0,0,0,0,7
57,32,44,2,1.9,2,157,0,0,0,0,7
60,34,64,1,0.8,2,248,0,0,0,0,7
43,19,75,3,0.3,3,0,0,0,0,0,7
65,40,40,1,1.1,3,0,0,0,0,0,7
54,30,13,1,0.3,1,0,0,0,0,0,7
51,25,68,1,1.5,2,0,0,0,0,0,7
52,26,114,2,2.4,2,0,0,0,0,0,7
65,39,21,2,0.4,1,0,0,0,0,0,7
49,23,23,1,1.4,3,0,0,0,0,0,7
52,28,101,2,0.3,1,0,0,0,0,0,7
61,36,29,1,1.3,1,0,0,0,0,0,7
43,18,41,1,0.5,3,0,0,0,0,0,7
47,22,53,1,0.3,1,213,0,0,0,0,7
63,39,32,1,1.9,2,100,0,0,0,0,7
48,23,35,2,1.3,1,0,0,0,0,0,7
61,36,23,1,0.1,1,96,0,0,0,0,7
52,28,72,1,0,1,178,0,0,0,0,7
50,24,81,2,0.4,3,0,0,0,0,0,7
61,35,38,2,0.3,1,0,0,0,0,0,7
67,41,20,2,0.4,1,80,0,0,0,0,7
48,22,39,1,1.2,2,0,0,0,0,0,7
52,26,71,1,1.4,3,0,0,0,0,0,7
55,30,64,2,1.9,2,0,0,0,0,0,7
65,41,55,2,1.1,1,0,0,0,0,0,7
49,24,68,1,0.2,2,163,0,0,0,0,7
58,32,40,1,2.8,2,0,0,0,0,0,7
49,25,53,2,1,3,181,0,0,0,0,7
49,25,8,1,0.3,1,97,0,0,0,0,7
56,30,73,2,1.1,1,0,0,0,0,0,7
54,24,75,1,1.4,3,0,0,0,0,0,7
55,29,92,1,1.9,2,0,0,0,0,0,7
61,35,61,1,1.6,1,0,0,0,0,0,7
47,21,93,2,0.8,3,107,0,0,0,0,7
50,25,81,1,1.2,1,0,0,0,0,0,7
49,24,38,1,1.4,3,0,0,0,0,0,7
54,28,94,1,1.9,2,0,0,0,0,0,7
59,35,55,1,1.8,3,0,1,0,0,0,7
62,38,23,2,0.3,3,0,0,0,0,0,7
55,30,99,1,0.1,3,0,0,0,0,0,7
50,26,19,1,0.9,3,0,0,0,0,0,7
65,41,91,2,0,3,146,0,0,0,0,7
51,25,71,1,1.4,3,198,0,0,0,0,7
50,25,29,2,1.3,1,0,0,0,0,0,7
49,23,70,1,0.3,1,217,0,0,0,0,7
43,18,22,2,0,3,0,0,0,0,0,7
64,38,59,1,2.5,3,220,0,0,0,0,7
45,19,11,1,0.2,1,91,0,0,0,0,7
52,28,55,1,1.6,2,227,0,0,0,0,7
62,36,75,2,1.7,3,0,0,0,0,0,7
42,17,23,2,0,3,0,0,0,0,0,7
46,20,39,1,0.2,1,0,0,0,0,0,7
63,38,32,1,1.5,2,0,0,0,0,0,7
60,36,59,1,0,2,0,1,0,0,0,7
61,35,59,1,2.8,2,0,0,0,0,0,7
60,35,24,1,1.5,2,0,0,0,0,0,7
63,37,61,1,2.5,3,0,0,0,0,0,7
61,36,24,1,1.5,2,87,1,0,0,0,7
57,31,30,2,0.7,2,145,0,0,0,0,7
49,24,51,1,1.3,2,0,0,0,0,0,7
50,26,12,1,0.2,1,96,0,0,0,0,7
63,39,53,1,0.8,1,0,0,0,0,0,7
61,35,38,2,1,3,0,0,0,0,0,7
60,34,62,1,0.8,2,0,0,0,0,0,7
46,22,73,1,0.8,3,117,0,0,0,0,7
43,17,55,3,2.2,2,0,0,0,0,0,8
41,15,62,3,0.9,3,0,0,0,0,0,8
44,19,74,4,1.9,3,0,0,0,0,0,8
26,1,18,2,0.9,3,95,0,0,0,0,8
30,4,23,4,0.3,2,121,0,0,0,0,8
40,16,42,4,2.2,2,126,0,0,0,0,8
40,16,82,1,3.6,2,0,0,0,0,0,8
38,12,89,4,1.4,2,0,0,0,0,0,8
43,19,52,4,2.2,2,0,0,0,0,0,8
40,13,69,3,2.33,2,0,0,0,0,0,8
26,-1,44,1,2,2,0,0,0,0,0,8
41,17,49,4,2.2,2,0,0,0,0,0,8
32,8,14,3,0.9,3,111,0,0,0,0,8
35,8,43,2,1.67,2,0,0,0,0,0,8
31,5,79,4,2.2,2,0,0,0,0,0,8
41,17,34,1,2,2,0,0,0,0,0,8
44,18,72,1,0.7,3,155,0,0,0,0,8
29,5,72,3,0.7,2,81,0,0,0,0,8
29,5,31,1,1,3,0,0,0,0,0,8
29,3,73,3,0.3,3,0,0,0,0,0,8
34,10,42,1,1.5,2,131,0,0,0,0,8
26,0,44,4,1.3,3,0,1,0,0,0,8
39,15,33,1,2,2,0,0,0,0,0,8
34,9,105,3,1.2,3,0,1,0,0,0,8
38,14,54,2,0.6,3,218,0,0,0,0,8
35,11,25,2,1,2,0,0,0,0,0,8
39,13,30,3,0.2,2,0,0,0,0,0,8
27,3,18,1,0.4,3,0,0,0,0,0,8
42,18,39,3,2.1,3,0,0,0,0,0,8
41,16,15,2,0.3,2,83,0,0,0,0,8
29,2,30,4,1,3,0,0,0,0,0,8
30,5,38,4,2,2,0,1,0,0,0,8
30,6,48,1,2.1,3,0,0,0,0,0,8
39,14,24,2,0.3,2,0,0,0,0,0,8
46,20,91,4,2.6,3,0,0,0,0,0,8
31,1,51,2,1.75,3,0,0,0,0,0,8
41,16,75,1,3.7,3,280,0,0,0,0,8
30,4,44,1,1.9,3,143,0,0,0,0,8
43,17,51,1,0.7,3,0,0,0,0,0,8
41,16,64,3,0.5,3,0,0,0,0,0,8
28,3,95,2,1.8,2,0,0,0,0,0,8
37,11,35,2,0.8,3,0,0,0,0,0,8
34,8,52,4,2.2,2,0,0,0,0,0,8
26,2,30,1,1,3,111,0,0,0,0,8
26,1,80,1,0.8,2,150,0,0,0,0,8
26,1,50,4,0.6,2,0,0,0,0,0,8
43,19,45,3,0.6,2,0,0,0,0,0,8
31,1,74,4,4,3,0,0,0,0,0,8
39,13,78,1,2.8,3,0,0,0,0,0,8
34,8,40,2,2,3,89,0,0,0,0,8
25,0,30,2,1.7,2,0,0,0,0,0,8
29,3,54,4,1.8,3,0,0,0,0,0,8
35,11,85,4,0.1,2,131,0,0,0,0,8
42,18,54,4,2.2,2,0,0,0,0,0,8
41,15,59,4,0.2,3,0,0,0,0,0,8
27,3,35,1,1.8,2,0,0,0,0,0,8
34,10,68,3,2.6,2,0,0,0,0,0,8
41,15,41,2,2.4,2,105,0,0,0,0,8
45,20,55,4,1.9,3,164,1,0,0,0,8
35,9,84,4,2.2,2,322,0,0,0,0,8
41,15,88,1,2.8,3,0,1,0,0,0,8
42,18,51,3,2.1,3,0,0,0,0,0,8
34,10,41,1,2.4,2,0,0,0,0,0,8
26,0,42,4,1.3,3,0,1,0,0,0,8
33,7,29,1,0.6,3,0,0,0,0,0,8
36,10,65,4,2.2,2,0,0,0,0,0,8
34,10,83,2,2,2,148,0,0,0,0,8
44,18,33,3,0.5,2,0,0,0,0,0,8
37,11,22,3,0.1,2,114,0,0,0,0,8
28,2,55,3,1.1,2,0,0,0,0,0,8
31,5,99,4,1.8,2,268,0,0,0,0,8
33,6,49,2,1.67,2,214,0,0,0,0,8
32,7,28,4,1.1,3,0,0,0,0,0,8
39,13,50,2,2.4,2,0,0,0,0,0,8
42,18,43,1,0.3,3,158,0,0,0,0,8
34,10,19,4,0.4,2,0,0,0,0,0,8
28,3,51,2,1.6,3,123,0,0,0,0,8
37,12,72,4,0.7,3,0,0,0,0,0,8
43,18,60,2,2.2,3,115,0,0,0,0,8
46,19,38,3,2.5,2,135,0,0,0,0,8
35,10,24,4,1.1,3,0,0,0,0,0,8
24,-1,78,2,1.8,2,0,0,0,0,0,8
33,7,39,2,2,3,0,0,0,0,0,8
37,11,11,3,0.1,2,0,0,0,0,0,8
35,9,50,4,2.2,2,0,0,0,0,0,8
41,15,65,3,0.5,3,0,0,0,0,0,8
25,-1,53,3,2.4,2,0,0,0,0,0,8
35,5,68,4,1.8,3,0,0,0,0,0,8
32,6,73,4,2.2,2,0,0,0,0,0,8
45,19,93,4,2.6,3,0,0,0,0,0,8
39,13,33,4,1.5,3,0,0,0,0,0,8
35,9,100,1,2.7,2,0,0,0,0,0,8
41,16,21,2,0.1,2,0,0,0,0,0,8
44,19,78,2,3.8,3,268,0,0,0,0,8
29,3,108,4,1.8,2,0,0,0,0,0,8
31,4,28,1,2,2,0,0,0,0,0,8
36,6,90,4,1.8,3,0,1,0,0,0,8
39,13,25,2,0.8,3,0,0,0,0,0,8
32,8,45,1,2.4,2,0,0,0,0,0,8
34,10,22,1,0.5,3,85,0,0,0,0,8
40,14,30,2,0.8,3,86,0,0,0,0,8
43,18,84,1,4,3,0,0,0,0,0,8
39,13,69,3,0.9,2,0,0,0,0,0,8
29,2,33,1,2,2,160,0,0,0,0,8
38,14,71,4,2,3,0,0,0,0,0,8
42,16,38,3,0.9,3,0,0,0,0,0,8
40,15,8,2,0.1,2,0,0,0,0,0,8
31,4,39,2,1,2,0,0,0,0,0,8
31,5,54,4,2.2,2,0,0,0,0,0,8
32,6,83,4,2.2,2,0,0,0,0,0,8
28,3,65,3,2.6,3,0,1,0,0,0,8
43,18,63,3,0.8,3,0,1,0,0,0,8
30,4,80,4,1.8,2,0,0,0,0,0,8
41,14,9,3,1,2,0,0,0,0,0,8
41,17,85,4,0.2,3,229,0,0,0,0,8
42,17,95,3,0.5,3,0,0,0,0,0,8
25,0,28,2,1.7,2,0,0,0,0,0,8
41,15,29,2,0.8,3,98,0,0,0,0,8
27,1,41,4,1.8,3,147,0,0,0,0,8
39,15,25,1,1.4,3,0,0,0,0,0,8
34,9,101,3,0.6,2,0,0,0,0,0,8
31,7,18,1,0.4,3,0,0,0,0,0,8
23,-2,81,2,1.8,2,0,0,0,0,0,8
45,18,42,3,2.5,2,0,0,0,0,0,8
27,0,33,4,1,3,0,0,0,0,0,8
29,2,38,1,2,2,0,0,0,0,0,8
31,5,101,1,2.9,3,170,1,0,0,0,8
40,16,83,4,0.2,3,0,0,0,0,0,8
39,13,63,4,0.2,3,242,0,0,0,0,8
41,17,81,4,0.2,3,167,1,0,0,0,8
39,15,65,1,1.5,3,0,0,0,0,0,8
31,1,60,4,4,3,244,0,0,0,0,8
27,3,32,3,1,2,0,0,0,0,0,8
38,11,69,3,2.33,2,0,0,0,0,0,8
43,13,33,1,0.75,3,0,0,0,0,0,8
36,12,58,1,3.6,2,0,0,0,0,0,8
37,11,59,4,0.2,3,0,0,0,0,0,8
36,11,15,2,0.3,2,119,0,0,0,0,8
43,19,63,3,2.1,3,0,0,0,0,0,8
31,5,82,4,2.2,2,0,0,0,0,0,8
35,5,22,1,0.67,3,103,0,0,0,0,8
45,18,53,3,2.5,2,112,0,0,0,0,8
38,12,61,3,0.9,3,0,0,0,0,0,8
39,9,29,3,2,3,151,1,0,0,0,8
44,19,40,4,1.9,3,84,0,0,0,0,8
34,10,71,4,0.1,2,0,0,0,0,0,8
30,3,33,4,1.5,2,85,0,0,0,0,8
38,13,84,4,0.7,3,0,0,0,0,0,8
25,0,52,3,2.6,3,159,0,0,0,0,8
27,1,42,3,2.4,2,0,0,0,0,0,8
35,11,21,2,1,2,0,0,0,0,0,8
32,7,41,4,2,2,0,0,0,0,0,8
39,13,59,3,0.9,3,199,1,0,1,0,8
28,4,69,3,0.7,2,170,0,0,0,0,8
26,1,54,4,0.6,2,230,0,0,0,0,8
42,15,73,3,2.33,2,0,0,0,0,0,8
33,3,71,4,1.8,3,236,0,0,0,0,8
42,17,28,1,0.5,3,90,0,0,0,0,8
38,12,52,2,2.4,2,147,0,0,0,0,8
37,11,69,3,2.1,1,0,1,0,0,0,9
43,17,45,2,0.7,1,0,0,0,0,0,9
35,9,44,3,0.9,1,89,0,0,0,0,9
36,11,40,2,1.1,2,166,1,0,0,0,9
27,2,155,1,0.8,1,0,0,0,0,0,9
25,0,65,4,0.2,1,0,1,0,0,0,9
40,15,43,4,1.7,1,98,0,0,0,0,9
29,5,112,2,2,2,382,1,0,0,0,9
46,22,53,4,1.9,1,187,0,0,0,0,9
38,14,82,4,2.67,1,0,0,0,0,0,9
29,4,41,1,1,1,0,0,0,0,0,9
39,15,129,2,1.9,1,0,0,0,0,0,9
24,-2,50,3,2.4,2,0,1,0,0,0,9
44,18,84,3,1.1,1,0,0,0,0,0,9
35,9,23,4,0.3,1,0,0,0,0,0,9
28,2,93,2,0.2,1,0,0,0,0,0,9
34,8,18,4,0.3,1,0,0,0,0,0,9
26,2,135,1,1.5,1,0,0,0,0,0,9
28,3,120,1,0.8,1,170,0,0,0,0,9
35,10,21,3,1.3,1,115,0,0,0,0,9
43,17,98,3,1.1,1,0,0,0,0,0,9
41,15,95,3,0.1,1,240,1,0,0,0,9
37,13,45,1,1.8,1,0,0,0,0,0,9
41,16,98,3,1,1,296,0,0,0,0,9
32,6,22,4,0.3,1,0,0,0,0,0,9
39,15,91,2,1.7,2,151,0,0,0,0,9
47,21,82,3,2.1,1,0,0,0,0,0,9
27,3,20,4,1,1,0,0,0,0,0,9
41,17,55,2,1.7,1,0,0,0,0,0,9
37,13,70,2,2.7,1,0,0,0,0,0,9
40,15,82,3,1,1,309,0,0,0,0,9
31,5,43,1,1.5,1,0,0,0,0,0,9
28,4,58,3,1.5,1,131,0,0,0,0,9
43,19,113,1,1.7,1,0,0,0,0,0,9
37,11,71,2,1.8,1,127,1,0,0,0,9
39,15,62,4,2.4,1,86,0,0,0,0,9
44,20,50,3,2.33,1,200,0,0,0,0,9
32,6,41,3,0.9,1,179,0,0,0,0,9
33,9,38,1,1.33,1,115,0,0,0,0,9
31,5,28,4,0.8,1,0,0,0,0,0,9
26,2,20,4,1,1,116,0,0,0,0,9
26,2,104,3,2.5,1,0,0,0,0,0,9
36,11,32,3,1.3,1,0,0,0,0,0,9
47,21,120,1,0,1,135,0,0,0,0,9
42,18,52,2,2.5,1,0,0,0,0,0,9
41,16,25,2,0.1,2,91,1,0,0,0,9
37,11,194,2,0,1,0,0,0,0,0,9
35,9,45,3,0.9,1,101,1,0,0,0,9
34,9,60,3,2.3,1,0,0,0,0,0,9
36,10,39,1,2,1,153,0,0,0,0,9
34,10,51,3,2,1,130,0,0,0,0,9
42,16,49,1,2.8,1,0,0,0,0,0,9
41,15,55,1,2.8,1,0,0,0,0,0,9
45,19,93,2,1.7,2,0,0,0,0,0,9
38,12,43,4,0.2,1,0,0,0,0,0,9
46,20,64,4,2.9,1,189,0,0,0,0,9
38,14,104,2,1.8,2,79,0,0,0,0,9
42,17,73,4,0.4,1,0,1,0,0,0,9
30,4,44,1,1.5,1,109,0,0,0,0,9
43,19,32,4,0.3,1,0,0,0,0,0,9
34,8,41,4,0.8,1,0,0,0,0,0,9
30,6,72,1,0.1,1,207,0,0,0,0,9
34,8,28,3,0.9,1,0,0,0,0,0,9
30,4,78,4,2.2,2,236,1,0,0,0,9
40,15,82,2,0.4,1,0,0,0,0,0,9
42,17,114,2,0.4,1,0,0,0,0,0,9
42,18,114,1,0.3,1,0,0,0,0,0,9
37,12,81,1,2.8,1,0,0,0,0,0,9
33,7,101,1,2.7,2,233,0,0,0,0,9
42,16,35,3,1.5,1,0,0,0,0,0,9
47,23,130,2,1.4,1,0,0,0,0,0,9
37,13,73,4,2.4,1,0,0,0,0,0,9
43,18,113,2,0.4,1,325,1,0,0,0,9
37,11,24,4,1,1,0,0,0,0,0,9
34,8,75,2,1.8,1,0,0,0,0,0,9
24,0,88,3,0.8,1,134,0,0,0,0,9
37,13,95,2,1.7,2,83,0,0,0,0,9
26,2,82,2,2.5,1,199,0,0,0,0,9
31,5,111,2,0.2,1,0,0,0,0,0,9
25,1,49,4,1.6,1,0,1,0,0,0,9
42,15,14,3,1,2,0,1,0,0,0,9
39,13,69,3,0.1,1,0,0,0,0,0,9
39,15,41,2,1.7,1,0,0,0,0,0,9
33,7,92,3,1.6,1,0,0,0,0,0,9
38,14,25,4,1,1,0,0,0,0,0,9
31,5,20,2,0.3,1,0,0,0,0,0,9
40,15,85,2,0.4,1,0,1,0,0,0,9
34,9,70,4,1.3,1,0,1,0,0,0,9
31,5,23,3,1,1,95,0,0,0,0,9
29,3,121,2,1.3,1,0,0,0,0,0,9
25,-1,13,4,0.4,1,0,1,0,0,0,9
36,11,9,2,0.3,2,99,1,0,0,0,9
43,18,44,1,2.4,1,0,0,0,0,0,9
27,2,101,1,1.9,1,0,0,0,0,0,9
36,12,92,2,0,1,184,0,0,0,0,9
41,17,14,1,1,1,0,0,0,0,0,9
28,2,51,4,1.8,2,0,1,0,0,0,9
38,14,44,2,1.7,1,0,0,0,0,0,9
37,13,111,1,0.8,2,0,0,0,0,0,9
40,14,54,2,0.7,1,0,0,0,0,0,9
25,0,91,2,1.8,2,321,0,0,0,0,9
26,1,61,4,2.2,1,119,0,0,0,0,9
35,11,53,3,2.8,1,0,0,0,0,0,9
43,18,74,4,0.4,1,0,0,0,0,0,9
33,7,73,1,2.5,1,135,0,0,0,0,9
36,12,59,3,2,1,216,0,0,0,0,9
42,16,55,2,0.7,1,149,0,0,0,0,9
28,3,123,1,0.8,1,146,0,0,0,0,9
27,3,125,2,0.6,1,0,0,0,0,0,9
34,8,21,4,1,1,0,0,0,0,0,9
42,18,22,1,1,1,0,0,0,0,0,9
36,11,83,1,2.8,1,0,0,0,0,0,9
35,8,30,4,1,2,0,1,0,0,0,9
26,1,102,1,1.9,1,0,0,0,0,0,9
35,9,142,2,0,1,0,1,0,1,0,9
40,16,83,1,0.8,2,230,1,0,1,0,9
46,22,69,2,1.7,1,209,0,0,0,0,9
41,17,11,1,1,1,0,0,0,0,0,9
40,16,60,2,3.2,1,0,0,0,0,0,9
34,9,35,3,1.3,1,0,0,0,0,0,9
43,19,60,2,2.5,1,0,1,0,0,0,9
42,18,34,1,2,2,0,1,0,0,0,9
37,13,75,3,2.6,2,0,1,0,0,0,9
28,3,81,4,0.2,1,0,0,0,0,0,9
29,4,115,1,1.9,1,0,0,0,0,0,9
46,20,69,3,2.1,1,0,0,0,0,0,9
37,13,61,3,2.8,1,0,0,0,0,0,9
44,18,68,4,2.9,1,0,1,0,0,0,9
34,8,14,4,0.3,1,0,0,0,0,0,9
38,14,49,1,1.8,1,0,0,0,0,0,9
29,3,49,1,1.5,1,0,0,0,0,0,9
37,13,82,2,2.2,1,0,0,0,0,0,9
37,11,30,2,0.3,1,146,0,0,0,0,9
41,17,45,1,1.8,1,172,1,0,1,0,9
25,0,99,1,1.9,1,323,0,0,0,0,9
31,5,29,1,0.3,1,0,0,0,0,0,9
39,15,89,2,1.9,1,0,0,0,0,0,9
32,6,32,2,0.3,1,0,0,0,0,0,9
40,16,75,3,2.33,1,79,0,0,0,0,9
30,4,50,1,1.5,1,0,0,0,0,0,9
42,18,90,4,0.8,1,245,1,0,0,0,9
39,15,79,2,1.8,2,219,0,0,0,0,9
34,10,34,1,1.7,1,164,0,0,0,0,9
32,8,79,1,0.1,1,0,0,0,0,0,9
44,20,75,4,1.9,1,0,0,0,0,0,9
35,11,82,4,3.4,1,0,0,0,0,0,9
31,6,44,4,0.8,1,0,0,0,0,0,9
27,3,88,3,0.8,1,238,0,0,0,0,9
45,21,69,4,1.9,1,0,0,0,0,0,9
39,13,69,3,0.1,1,247,0,0,0,0,9
34,8,44,4,0.2,1,0,0,0,0,0,9
44,19,70,1,0.2,2,230,1,0,0,0,9
27,3,75,4,0,1,0,0,0,0,0,9
37,11,43,4,1.2,2,0,1,0,0,0,9
33,9,64,4,3.4,1,0,0,0,0,0,9
35,10,72,3,2.3,1,285,0,0,0,0,9
45,19,73,4,2.9,1,0,0,0,0,0,9
39,14,74,3,3,1,0,0,0,0,0,9
33,8,58,4,1.3,1,0,1,0,0,0,9
48,22,98,2,6.3,1,0,0,0,0,0,10
46,22,144,2,3.3,1,0,0,0,1,1,10
43,17,158,1,2.4,1,0,0,0,1,0,10
46,22,83,1,2.7,1,0,0,0,1,0,10
26,2,195,1,6.33,1,0,0,0,0,0,10
34,10,155,2,6.5,1,0,0,0,1,1,10
39,15,141,2,8,1,0,0,0,1,0,10
38,13,191,2,3,1,0,0,0,1,0,10
48,24,224,2,6.67,1,0,0,1,1,1,10
33,8,162,1,8.6,1,0,0,1,1,1,10
33,8,182,1,8.6,1,0,0,0,0,0,10
35,10,164,2,7.8,1,0,0,0,1,0,10
46,22,118,2,7.5,1,0,0,1,1,1,10
46,21,204,2,2.8,1,0,0,0,1,0,10
42,18,131,1,3.4,1,0,0,0,0,1,10
48,24,133,1,5,1,0,0,0,0,0,10
41,16,115,1,7,1,0,0,0,0,0,10
30,4,194,2,4.5,1,0,0,0,0,1,10
41,16,154,1,7,1,0,0,0,0,1,10
45,20,200,2,8.8,1,0,0,0,1,1,10
50,24,150,1,7.3,1,0,0,0,1,1,10
43,18,204,2,8.8,1,0,0,0,1,0,10
38,14,122,2,8,1,0,0,0,1,1,10
45,21,128,1,4.7,1,0,0,0,0,0,10
43,19,161,2,7.5,1,0,0,0,0,0,10
